2864|765|3841.91|Corriente
2865|766|1891.41|Corriente
2866|767|1374.36|Ahorros
2867|768|4342.08|Corriente
2868|769|2839.91|Corriente
2869|770|592.74|Ahorros
2870|771|4233.94|Corriente
2871|772|3528.29|Corriente
2872|773|872.60|Ahorros
2873|774|1435.37|Corriente
2874|775|1202.43|Corriente
2875|776|1640.28|Ahorros
2876|777|4061.84|Corriente
2877|778|1233.90|Corriente
2878|779|857.62|Ahorros
2879|780|3946.01|Corriente
2880|781|2033.57|Corriente
2881|782|4472.67|Ahorros
2882|783|1467.34|Corriente
2883|784|2856.56|Corriente
2884|785|2839.62|Ahorros
2885|786|4959.75|Corriente
2886|787|4606.74|Corriente
2887|788|4528.22|Ahorros
2888|789|2853.88|Corriente
2889|790|619.86|Corriente
2890|791|4371.19|Ahorros
2891|792|2082.72|Corriente
2892|793|1736.44|Corriente
2893|794|4822.47|Ahorros
2894|795|4193.49|Corriente
2895|796|2571.54|Corriente
2896|797|1721.79|Ahorros
2897|798|964.56|Corriente
2898|799|2413.61|Corriente
2899|800|2172.56|Ahorros
2900|801|2228.07|Corriente
2901|802|552.81|Corriente
2902|803|3716.09|Ahorros
2903|804|3921.70|Corriente
2904|805|4603.08|Corriente
2905|806|3259.57|Ahorros
2906|807|1845.92|Corriente
2907|808|1550.86|Corriente
2908|809|4719.72|Ahorros
2909|810|2858.58|Corriente
2910|811|3137.23|Corriente
2911|812|4724.01|Ahorros
2912|813|3608.83|Corriente
2913|814|2582.06|Corriente
2914|815|2840.48|Ahorros
2915|816|2638.28|Corriente
2916|817|1370.30|Corriente
2917|818|3778.96|Ahorros
2918|819|3514.07|Corriente
2919|820|1583.69|Corriente
2920|821|4734.98|Ahorros
2921|822|4795.64|Corriente
2922|823|1853.88|Corriente
2923|824|636.27|Ahorros
2924|825|3859.12|Corriente
2925|826|3745.05|Corriente
2926|827|1770.40|Ahorros
2927|828|692.63|Corriente
2928|829|1220.97|Corriente
2929|830|1278.13|Ahorros
2930|831|1787.31|Corriente
2931|832|2541.11|Corriente
2932|833|854.54|Ahorros
2933|834|2621.91|Corriente
2934|835|3927.43|Corriente
2935|836|2104.32|Ahorros
2936|837|1599.67|Corriente
2937|838|4003.10|Corriente
2938|839|3172.83|Ahorros
2939|840|1381.30|Corriente
2940|841|2069.45|Corriente
2941|842|2632.73|Ahorros
2942|843|1333.83|Corriente
2943|844|3963.39|Corriente
2944|845|2135.89|Ahorros
2945|846|2687.93|Corriente
2946|847|4738.82|Corriente
2947|848|2797.32|Ahorros
2948|849|2913.43|Corriente
2949|850|4690.27|Corriente
2950|851|4061.28|Ahorros
2951|852|621.66|Corriente
2952|853|1475.75|Corriente
2953|854|3846.29|Ahorros
2954|855|2333.34|Corriente
2955|856|4208.00|Corriente
2956|857|1876.14|Ahorros
2957|858|3286.12|Corriente
2958|859|1756.48|Corriente
2959|860|3697.19|Ahorros
2960|861|3454.15|Corriente
2961|862|2207.99|Corriente
2962|863|3308.77|Ahorros
2963|864|3432.66|Corriente
2964|865|1401.91|Corriente
2965|866|4213.13|Ahorros
2966|867|2365.62|Corriente
2967|868|3757.91|Corriente
2968|869|4632.62|Ahorros
2969|870|1594.04|Corriente
2970|871|2596.34|Corriente
2971|872|2263.01|Ahorros
2972|873|640.20|Corriente
2973|874|521.35|Corriente
2974|875|3272.28|Ahorros
2975|876|2936.67|Corriente
2976|877|4764.84|Corriente
2977|878|959.91|Ahorros
2978|879|2824.00|Corriente
2979|880|3104.13|Corriente
2980|881|3081.69|Ahorros
2981|882|732.93|Corriente
2982|883|2514.89|Corriente
2983|884|2409.16|Ahorros
2984|885|3012.00|Corriente
2985|886|1944.63|Corriente
2986|887|4456.17|Ahorros
2987|888|2428.54|Corriente
2988|889|4714.80|Corriente
2989|890|1966.37|Ahorros
2990|891|1374.71|Corriente
2991|892|791.42|Corriente
2992|893|2355.42|Ahorros
2993|894|889.03|Corriente
2994|895|1058.89|Corriente
2995|896|3912.59|Ahorros
2996|897|1462.40|Corriente
2997|898|4245.47|Corriente
2998|899|4750.26|Ahorros
2999|900|2138.65|Corriente
3000|901|778.52|Corriente
3001|902|1410.51|Ahorros
3002|903|2418.93|Corriente
3003|904|3249.27|Corriente
3004|905|1783.44|Ahorros
3005|906|1393.41|Corriente
3006|907|4359.42|Corriente
3007|908|1851.77|Ahorros
3008|909|2915.60|Corriente
3009|910|3747.76|Corriente
3010|911|1370.21|Ahorros
3011|912|1256.54|Corriente
3012|913|4449.35|Corriente
3013|914|2037.33|Ahorros
3014|915|2934.94|Corriente
3015|916|923.58|Corriente
3016|917|1489.47|Ahorros
3017|918|4712.79|Corriente
3018|919|3806.31|Corriente
3019|920|4025.41|Ahorros
3020|921|1629.83|Corriente
3021|922|4873.77|Corriente
3022|923|3704.66|Ahorros
3023|924|1081.04|Corriente
3024|925|4985.44|Corriente
3025|926|2713.68|Ahorros
3026|927|3982.33|Corriente
3027|928|1476.82|Corriente
3028|929|1048.00|Ahorros
3029|930|1970.47|Corriente
3030|931|3072.27|Corriente
3031|932|2005.35|Ahorros
3032|933|4633.72|Corriente
3033|934|3435.47|Corriente
3034|935|4334.76|Ahorros
3035|936|2321.59|Corriente
3036|937|3589.40|Corriente
3037|938|4004.76|Ahorros
3038|939|3039.62|Corriente
3039|940|4936.42|Corriente
3040|941|4397.59|Ahorros
3041|942|4892.46|Corriente
3042|943|4672.87|Corriente
3043|944|2042.36|Ahorros
3044|945|4374.98|Corriente
3045|946|1464.11|Corriente
3046|947|2536.79|Ahorros
3047|948|1093.45|Corriente
3048|949|4789.70|Corriente
3049|950|4689.50|Ahorros
3050|951|3720.04|Corriente
3051|952|4641.94|Corriente
3052|953|932.39|Ahorros
3053|954|1959.02|Corriente
3054|955|4450.64|Corriente
3055|956|968.21|Ahorros
3056|957|3463.57|Corriente
3057|958|1455.46|Corriente
3058|959|3108.69|Ahorros
3059|960|4026.94|Corriente
3060|961|2225.81|Corriente
3061|962|1423.90|Ahorros
3062|963|4268.15|Corriente
3063|964|4172.69|Corriente
3064|965|4652.66|Ahorros
3065|966|4036.50|Corriente
3066|967|557.19|Corriente
3067|968|3021.06|Ahorros
3068|969|1928.65|Corriente
3069|970|4606.04|Corriente
3070|971|3875.35|Ahorros
3071|972|4147.70|Corriente
3072|973|3654.35|Corriente
3073|974|4662.20|Ahorros
3074|975|582.33|Corriente
3075|976|626.97|Corriente
3076|977|1949.24|Ahorros
3077|978|4368.33|Corriente
3078|979|677.95|Corriente
3079|980|1664.14|Ahorros
3080|981|3680.92|Corriente
3081|982|3922.38|Corriente
3082|983|4725.88|Ahorros
3083|984|781.08|Corriente
3084|985|2344.05|Corriente
3085|986|1455.94|Ahorros
3086|987|2334.68|Corriente
3087|988|2173.52|Corriente
3088|989|2024.94|Ahorros
3089|990|1017.50|Corriente
3090|991|2898.75|Corriente
3091|992|2470.27|Ahorros
3092|993|878.25|Corriente
3093|994|3502.41|Corriente
3094|995|1519.38|Ahorros
3095|996|4689.41|Corriente
3096|997|611.32|Corriente
3097|998|3370.59|Ahorros
3098|999|2071.16|Corriente
3099|1000|4204.70|Corriente
3100|1|1618.53|Ahorros
3101|2|1675.58|Corriente
3102|3|3752.74|Corriente
3103|4|4506.47|Ahorros
3104|5|2633.18|Corriente
3105|6|2813.45|Corriente
3106|7|3662.56|Ahorros
3107|8|2965.90|Corriente
3108|9|1567.65|Corriente
3109|10|988.64|Ahorros
3110|11|4469.88|Corriente
3111|12|1688.59|Corriente
3112|13|3093.90|Ahorros
3113|14|1685.23|Corriente
3114|15|4109.56|Corriente
3115|16|4874.25|Ahorros
3116|17|1975.81|Corriente
3117|18|1426.86|Corriente
3118|19|1614.64|Ahorros
3119|20|3882.95|Corriente
3120|21|4702.64|Corriente
3121|22|2306.09|Ahorros
3122|23|4215.58|Corriente
3123|24|2944.97|Corriente
3124|25|2088.35|Ahorros
3125|26|3665.20|Corriente
3126|27|676.63|Corriente
3127|28|4141.57|Ahorros
3128|29|1695.53|Corriente
3129|30|4913.91|Corriente
3130|31|510.65|Ahorros
3131|32|4426.80|Corriente
3132|33|1714.70|Corriente
3133|34|1777.34|Ahorros
3134|35|1712.15|Corriente
3135|36|1056.84|Corriente
3136|37|1279.73|Ahorros
3137|38|1776.95|Corriente
3138|39|4974.83|Corriente
3139|40|2342.48|Ahorros
3140|41|4128.28|Corriente
3141|42|2961.44|Corriente
3142|43|4014.85|Ahorros
3143|44|3643.01|Corriente
3144|45|522.87|Corriente
3145|46|1320.32|Ahorros
3146|47|1103.92|Corriente
3147|48|2975.21|Corriente
3148|49|2932.11|Ahorros
3149|50|2933.07|Corriente
3150|51|2227.27|Corriente
3151|52|519.89|Ahorros
3152|53|4134.83|Corriente
3153|54|4729.21|Corriente
3154|55|1920.83|Ahorros
3155|56|1670.17|Corriente
3156|57|649.94|Corriente
3157|58|4260.65|Ahorros
3158|59|2809.16|Corriente
3159|60|4580.73|Corriente
3160|61|3214.36|Ahorros
3161|62|2616.64|Corriente
3162|63|3161.12|Corriente
3163|64|2945.29|Ahorros
3164|65|4427.64|Corriente
3165|66|4043.78|Corriente
3166|67|903.73|Ahorros
3167|68|1950.68|Corriente
3168|69|2657.68|Corriente
3169|70|1968.78|Ahorros
3170|71|3986.41|Corriente
3171|72|2030.40|Corriente
3172|73|3854.57|Ahorros
3173|74|4460.03|Corriente
3174|75|2767.69|Corriente
3175|76|4167.65|Ahorros
3176|77|1551.37|Corriente
3177|78|4705.65|Corriente
3178|79|3203.92|Ahorros
3179|80|3578.88|Corriente
3180|81|4539.83|Corriente
3181|82|1830.22|Ahorros
3182|83|4556.28|Corriente
3183|84|3142.05|Corriente
3184|85|2996.84|Ahorros
3185|86|4320.05|Corriente
3186|87|1595.83|Corriente
3187|88|1421.02|Ahorros
3188|89|3202.98|Corriente
3189|90|978.01|Corriente
3190|91|1379.12|Ahorros
3191|92|3077.23|Corriente
3192|93|4938.54|Corriente
3193|94|682.69|Ahorros
3194|95|1586.99|Corriente
3195|96|1853.05|Corriente
3196|97|2664.11|Ahorros
3197|98|3783.83|Corriente
3198|99|2668.00|Corriente
3199|100|3157.06|Ahorros
3200|101|1193.32|Corriente
3201|102|2726.40|Corriente
3202|103|1104.29|Ahorros
3203|104|3081.29|Corriente
3204|105|4243.04|Corriente
3205|106|2958.77|Ahorros
3206|107|4022.65|Corriente
3207|108|3932.47|Corriente
3208|109|503.15|Ahorros
3209|110|3347.26|Corriente
3210|111|2106.50|Corriente
3211|112|2065.20|Ahorros
3212|113|1702.29|Corriente
3213|114|4188.70|Corriente
3214|115|1825.39|Ahorros
3215|116|3463.47|Corriente
3216|117|558.35|Corriente
3217|118|1985.56|Ahorros
3218|119|1387.86|Corriente
3219|120|2128.79|Corriente
3220|121|1993.76|Ahorros
3221|122|1924.06|Corriente
3222|123|3040.82|Corriente
3223|124|4398.36|Ahorros
3224|125|3563.80|Corriente
3225|126|2974.53|Corriente
3226|127|4384.00|Ahorros
3227|128|4834.29|Corriente
3228|129|4693.73|Corriente
3229|130|1715.72|Ahorros
3230|131|1741.42|Corriente
3231|132|4796.72|Corriente
3232|133|3545.24|Ahorros
3233|134|4369.64|Corriente
3234|135|4833.80|Corriente
3235|136|2237.36|Ahorros
3236|137|3636.06|Corriente
3237|138|3122.26|Corriente
3238|139|3025.22|Ahorros
3239|140|627.89|Corriente
3240|141|2718.03|Corriente
3241|142|2096.49|Ahorros
3242|143|4775.60|Corriente
3243|144|4767.98|Corriente
3244|145|3378.23|Ahorros
3245|146|2339.07|Corriente
3246|147|616.42|Corriente
3247|148|2001.47|Ahorros
3248|149|2865.48|Corriente
3249|150|3880.00|Corriente
3250|151|1981.26|Ahorros
3251|152|1606.03|Corriente
3252|153|3760.16|Corriente
3253|154|2824.74|Ahorros
3254|155|4565.11|Corriente
3255|156|3311.59|Corriente
3256|157|4299.26|Ahorros
3257|158|3542.97|Corriente
3258|159|3556.71|Corriente
3259|160|3545.88|Ahorros
3260|161|1440.42|Corriente
3261|162|824.94|Corriente
3262|163|586.93|Ahorros
3263|164|1601.57|Corriente
3264|165|1098.89|Corriente
3265|166|2386.80|Ahorros
3266|167|4062.37|Corriente
3267|168|4468.99|Corriente
3268|169|4419.62|Ahorros
3269|170|3819.46|Corriente
3270|171|2708.91|Corriente
3271|172|1080.53|Ahorros
3272|173|2952.77|Corriente
3273|174|3492.31|Corriente
3274|175|2632.03|Ahorros
3275|176|4668.74|Corriente
3276|177|2685.88|Corriente
3277|178|1542.51|Ahorros
3278|179|2012.34|Corriente
3279|180|1348.66|Corriente
3280|181|2547.94|Ahorros
3281|182|4903.44|Corriente
3282|183|4193.71|Corriente
3283|184|1896.58|Ahorros
3284|185|1241.96|Corriente
3285|186|3851.85|Corriente
3286|187|2388.64|Ahorros
3287|188|4012.85|Corriente
3288|189|2080.83|Corriente
3289|190|781.93|Ahorros
3290|191|520.96|Corriente
3291|192|1123.71|Corriente
3292|193|2398.91|Ahorros
3293|194|4347.17|Corriente
3294|195|2349.53|Corriente
3295|196|1499.15|Ahorros
3296|197|2086.25|Corriente
3297|198|745.64|Corriente
3298|199|4468.19|Ahorros
3299|200|637.29|Corriente
3300|201|846.04|Corriente
3301|202|4262.92|Ahorros
3302|203|3557.12|Corriente
3303|204|2993.87|Corriente
3304|205|907.00|Ahorros
3305|206|2228.55|Corriente
3306|207|4868.46|Corriente
3307|208|3215.57|Ahorros
3308|209|2131.89|Corriente
3309|210|2786.14|Corriente
3310|211|1865.32|Ahorros
3311|212|569.86|Corriente
3312|213|4751.15|Corriente
3313|214|4825.34|Ahorros
3314|215|3197.34|Corriente
3315|216|3250.74|Corriente
3316|217|4316.00|Ahorros
3317|218|574.69|Corriente
3318|219|3288.23|Corriente
3319|220|4679.65|Ahorros
3320|221|4409.54|Corriente
3321|222|3708.25|Corriente
3322|223|1731.24|Ahorros
3323|224|814.02|Corriente
3324|225|676.29|Corriente
3325|226|1376.14|Ahorros
3326|227|4936.86|Corriente
3327|228|4822.07|Corriente
3328|229|1830.46|Ahorros
3329|230|3829.40|Corriente
3330|231|3053.91|Corriente
3331|232|4781.75|Ahorros
3332|233|3981.79|Corriente
3333|234|2272.85|Corriente
3334|235|3589.91|Ahorros
3335|236|4814.06|Corriente
3336|237|4374.02|Corriente
3337|238|3246.23|Ahorros
3338|239|889.36|Corriente
3339|240|1766.95|Corriente
3340|241|3965.38|Ahorros
3341|242|4703.52|Corriente
3342|243|1189.85|Corriente
3343|244|4224.13|Ahorros
3344|245|4693.36|Corriente
3345|246|3033.01|Corriente
3346|247|1864.97|Ahorros
3347|248|3725.32|Corriente
3348|249|4756.51|Corriente
3349|250|3036.70|Ahorros
3350|251|4680.15|Corriente
3351|252|1149.40|Corriente
3352|253|1314.97|Ahorros
3353|254|3366.43|Corriente
3354|255|1933.20|Corriente
3355|256|4729.77|Ahorros
3356|257|2158.48|Corriente
3357|258|3096.55|Corriente
3358|259|724.75|Ahorros
3359|260|2642.56|Corriente
3360|261|3615.43|Corriente
3361|262|4997.90|Ahorros
3362|263|4305.32|Corriente
3363|264|2532.78|Corriente
3364|265|4780.18|Ahorros
3365|266|2666.35|Corriente
3366|267|3975.82|Corriente
3367|268|3220.56|Ahorros
3368|269|2016.77|Corriente
3369|270|4950.80|Corriente
3370|271|4875.89|Ahorros
3371|272|3160.66|Corriente
3372|273|1656.93|Corriente
3373|274|2120.01|Ahorros
3374|275|4180.76|Corriente
3375|276|1011.70|Corriente
3376|277|2347.80|Ahorros
3377|278|3405.26|Corriente
3378|279|2741.31|Corriente
3379|280|4408.76|Ahorros
3380|281|620.33|Corriente
3381|282|1957.16|Corriente
3382|283|3044.43|Ahorros
3383|284|722.60|Corriente
3384|285|3943.60|Corriente
3385|286|3858.46|Ahorros
3386|287|4541.04|Corriente
3387|288|4731.97|Corriente
3388|289|1801.70|Ahorros
3389|290|3642.02|Corriente
3390|291|4387.79|Corriente
3391|292|3231.85|Ahorros
3392|293|4680.47|Corriente
3393|294|3273.51|Corriente
3394|295|1475.06|Ahorros
3395|296|4149.37|Corriente
3396|297|1279.13|Corriente
3397|298|4271.53|Ahorros
3398|299|2268.72|Corriente
3399|300|741.93|Corriente
3400|301|4768.61|Ahorros
3401|302|1554.49|Corriente
3402|303|2475.92|Corriente
3403|304|907.53|Ahorros
3404|305|4002.59|Corriente
3405|306|3723.19|Corriente
3406|307|3856.28|Ahorros
3407|308|2045.95|Corriente
3408|309|4749.78|Corriente
3409|310|2310.81|Ahorros
3410|311|1139.09|Corriente
3411|312|2271.23|Corriente
3412|313|3757.18|Ahorros
3413|314|3557.84|Corriente
3414|315|3474.22|Corriente
3415|316|1091.01|Ahorros
3416|317|3272.19|Corriente
3417|318|4998.61|Corriente
3418|319|2640.00|Ahorros
3419|320|1436.03|Corriente
3420|321|1549.07|Corriente
3421|322|577.96|Ahorros
3422|323|854.90|Corriente
3423|324|1144.72|Corriente
3424|325|1339.95|Ahorros
3425|326|3152.24|Corriente
3426|327|3991.30|Corriente
3427|328|4181.65|Ahorros
3428|329|4423.96|Corriente
3429|330|1566.72|Corriente
3430|331|4769.61|Ahorros
3431|332|996.50|Corriente
3432|333|2859.31|Corriente
3433|334|4543.53|Ahorros
3434|335|2118.91|Corriente
3435|336|1010.39|Corriente
3436|337|1852.85|Ahorros
3437|338|1358.28|Corriente
3438|339|4826.16|Corriente
3439|340|3750.40|Ahorros
3440|341|2428.86|Corriente
3441|342|4731.91|Corriente
3442|343|1860.34|Ahorros
3443|344|2139.72|Corriente
3444|345|3444.89|Corriente
3445|346|2514.63|Ahorros
3446|347|3350.06|Corriente
3447|348|1890.97|Corriente
3448|349|1946.17|Ahorros
3449|350|4093.15|Corriente
3450|351|1613.76|Corriente
3451|352|1843.14|Ahorros
3452|353|2372.00|Corriente
3453|354|3009.49|Corriente
3454|355|2389.90|Ahorros
3455|356|1428.92|Corriente
3456|357|4227.89|Corriente
3457|358|2039.71|Ahorros
3458|359|2991.42|Corriente
3459|360|758.49|Corriente
3460|361|4515.09|Ahorros
3461|362|944.57|Corriente
3462|363|4013.40|Corriente
3463|364|558.12|Ahorros
3464|365|4965.81|Corriente
3465|366|2270.46|Corriente
3466|367|1955.87|Ahorros
3467|368|4407.84|Corriente
3468|369|3466.71|Corriente
3469|370|3448.53|Ahorros
3470|371|2184.69|Corriente
3471|372|1380.66|Corriente
3472|373|965.94|Ahorros
3473|374|1012.86|Corriente
3474|375|1042.49|Corriente
3475|376|2798.12|Ahorros
3476|377|3149.69|Corriente
3477|378|1034.22|Corriente
3478|379|4139.21|Ahorros
3479|380|3881.53|Corriente
3480|381|2243.01|Corriente
3481|382|3345.22|Ahorros
3482|383|2396.89|Corriente
3483|384|4596.54|Corriente
3484|385|1936.78|Ahorros
3485|386|4814.36|Corriente
3486|387|3297.06|Corriente
3487|388|4459.67|Ahorros
3488|389|667.60|Corriente
3489|390|1312.25|Corriente
3490|391|980.74|Ahorros
3491|392|2500.09|Corriente
3492|393|1780.86|Corriente
3493|394|2101.23|Ahorros
3494|395|2380.79|Corriente
3495|396|4446.89|Corriente
3496|397|1988.20|Ahorros
3497|398|1671.44|Corriente
3498|399|2924.31|Corriente
3499|400|4043.15|Ahorros
3500|401|3490.63|Corriente
3501|402|2040.67|Corriente
3502|403|2028.75|Ahorros
3503|404|3671.44|Corriente
3504|405|4175.42|Corriente
3505|406|3233.51|Ahorros
3506|407|629.62|Corriente
3507|408|2212.36|Corriente
3508|409|4411.43|Ahorros
3509|410|2055.79|Corriente
3510|411|1820.00|Corriente
3511|412|4747.75|Ahorros
3512|413|4160.62|Corriente
3513|414|4884.56|Corriente
3514|415|3852.33|Ahorros
3515|416|4362.96|Corriente
3516|417|2396.04|Corriente
3517|418|4000.85|Ahorros
3518|419|3251.68|Corriente
3519|420|899.14|Corriente
